grid.nam,latitude,longitude,elevation,all_flower_mid,all_fruit_mid,development_time,development_time_herb,development_time_WD,flower_herb_mid,flower_WD_mid,fruit_herb_mid,fruiting_WD_mid,all_flower_var,flower_herb_var,flower_WD_var,all_fruit_var,fruit_herb_var,fruit_WD_var,all_flower_range,flower_herb_range,flower_WD_range,all_fruit_range,fruit_herb_range,fruit_WD_range,annual_flower_mid,perennial_flower_mid,annual_fruit_mid,perennial_frui_mid,Area,MAT,TCQ,PET,MAP,PDM,TS,PS,daylength
965,37.67,84.21,1430.22,194.04,218.06,23.3,19.5,45.1,196.9,175.2,218.6,214.7,0.15,0.14,0.18,0.1,0.08,0.2,91.9,92.4,88.8,94.3,96.2,82.9,210.9,194.6,224.8,217,10000,283.07031,267.07518,687.665,25.8991,0,114.776,114.117,14.6
966,37.85,85.34,1565.73,192.74,217.43,23.5,19.6,45,196.1,168.8,218.2,212.5,0.15,0.14,0.18,0.1,0.08,0.21,92.1,93.2,84.6,95.4,97.4,84.3,206.6,194.7,223,217.2,10000,281.94455,266.13693,645.299,27.9601,0,113.619,119.003,14.62
967,38.02,86.48,2337.51,192.74,217.43,23.5,19.6,45,196.1,168.8,218.2,212.5,0.15,0.14,0.18,0.1,0.08,0.21,92.1,93.2,84.6,95.4,97.4,84.3,206.6,194.7,223,217.2,10000,278.01834,263.0887,488.625,46.5408,0.00196251,108.593,115.947,14.64
968,38.18,87.62,3001.89,197.81,219.86,21.6,18.8,39.9,200.5,175.1,220.3,216.4,0.15,0.14,0.2,0.11,0.1,0.19,90.5,91.3,84,92.6,93.8,84.6,212.6,198.9,227.7,218.9,10000,274.141071,260.2002,370.256,66.4654,0.010874,102.724,115.628,14.65
969,38.33,88.76,3641.24,196.87,218.95,21.7,20.1,34.1,198.4,181.8,219,218.9,0.14,0.13,0.18,0.11,0.1,0.17,89.8,90.1,87.4,93.4,93.3,93.7,209.9,197,228,217.2,10000,271.10974,258.2466,226.355,78.9018,0.0130798,96.0774,115.145,14.67
970,38.47,89.92,3478.03,197.62,218.26,20.1,18.5,32.3,199.2,181.8,218.4,216.7,0.14,0.13,0.17,0.11,0.1,0.17,89.7,89.8,89.1,93,92.8,95.3,207.1,198.1,224.8,217.2,10000,271.94673,259.4342,229.377,69.5489,0.0106977,93.7871,115.981,14.68
971,38.6,91.07,3195.21,197.62,218.26,20.1,18.5,32.3,199.2,181.8,218.4,216.7,0.14,0.13,0.17,0.11,0.1,0.17,89.7,89.8,89.1,93,92.8,95.3,207.1,198.1,224.8,217.2,10000,273.441659,260.9379,265.997,52.4683,0,93.8594,116.689,14.69
972,38.72,92.23,2982.26,197.62,218.26,20.1,18.5,32.3,199.2,181.8,218.4,216.7,0.14,0.13,0.17,0.11,0.1,0.17,89.7,89.8,89.1,93,92.8,95.3,207.1,198.1,224.8,217.2,10000,274.74865,261.8067,305.012,33.8134,0,97.6445,117.63,14.71
973,38.82,93.39,3177.54,186.91,223.86,36.9,19.3,64.5,199.6,162.5,220.2,230.2,0.18,0.14,0.15,0.13,0.1,0.18,84,89.9,72.9,86.2,92.3,76.6,210.7,198,226.8,218.8,10000,273.827921,260.8597,279.736,35.8277,0.0942209,98.73,117.956,14.72
974,38.92,94.56,3304.78,177.15,230.06,50.4,23,66.6,203.8,161.2,229.8,230.2,0.19,0.15,0.13,0.15,0.1,0.18,79.1,90.1,72.3,80.2,88.6,75.3,212.5,201.6,232.9,228.9,10000,272.859232,260.0275,256.361,63.8321,0.664951,97.7461,102.061,14.73
975,39.01,95.73,3781.82,189.51,224.94,35.9,17.3,64.3,204.6,162.3,222.5,229,0.18,0.12,0.14,0.12,0.09,0.17,87.9,97.3,72,89.5,99,75.2,213.1,202,224.7,221.8,10000,269.86026,257.4911,174.512,133.491,1.00801,94.5571,100.075,14.74
976,39.09,96.9,3968,192.49,225.54,33.8,19.6,63.3,204,161.2,225,226.8,0.17,0.11,0.15,0.12,0.09,0.19,86.2,92.2,71.1,87.6,94.6,73.2,214.8,202.1,226.5,224.7,10000,268.50259,256.1299,136.431,202.739,1.00414,94.0344,101.341,14.74
977,39.15,98.07,3629.56,194.51,224.1,30.2,19.2,61.5,203.2,161.3,223.7,225.3,0.16,0.12,0.15,0.13,0.1,0.19,86,90.8,68.9,86.8,92.1,71.7,210.2,202.3,225.8,223.4,10000,268.88667,256.1632,158.718,258.063,0.743619,95.5468,104.589,14.75
978,39.21,99.25,2387.54,193.96,224.54,31.2,19.1,62.5,203.6,161.1,224,226.2,0.17,0.12,0.14,0.13,0.1,0.19,85.9,91.4,68.9,86.7,92.6,71.7,212,202.5,227.1,223.5,10000,275.43215,261.7898,318.289,195.529,0.870489,100.433,97.049,14.76
979,39.26,100.42,1679.74,190.89,222.53,31.4,19.6,63.3,200,162.1,220.6,228.2,0.19,0.15,0.16,0.14,0.12,0.18,90.5,97.4,69.6,90.2,97.2,71.3,212.9,197.1,224.9,219.4,10000,279.68459,265.22121,481.409,134.793,0.994942,105.518,94.0941,14.76
980,39.29,101.6,1525.33,189.73,222.19,31.8,19.5,62.7,198.7,164.3,219.2,230.2,0.19,0.15,0.16,0.13,0.12,0.16,91.4,98.6,71.8,91.5,98.3,74.5,212.8,195.5,225.6,217.4,10000,280.38486,265.24926,552.469,115.713,0.157853,110.984,93.8529,14.76
981,39.32,102.78,1421.24,194.32,220.49,25.2,18.9,52.9,199.1,170.8,219,227.6,0.18,0.16,0.19,0.13,0.12,0.18,95.4,99.2,78.2,94.3,98.8,74.5,212.8,195.7,225.3,217.2,10000,280.66343,264.85884,575.908,97.6538,0.0305024,116.467,93.1198,14.77
982,39.33,103.96,1325.29,194.57,220.36,24.9,19.5,52.7,198.6,171.9,219.1,227.2,0.19,0.17,0.2,0.14,0.13,0.18,96.4,99.8,78.5,94.5,98.5,74.4,212.9,195.2,225.3,217.5,10000,281.19529,265.1584,604.47,103.256,0.000133156,118.242,94.7648,14.77
983,39.34,105.14,1264.79,195.51,220.52,24.4,19.3,53,199.5,169.5,219.7,225.4,0.19,0.17,0.21,0.14,0.14,0.18,96.8,100.3,75.7,94.9,99.2,71,214.4,195.5,226.6,217.7,10000,281.67876,265.64794,619.843,128.665,0.357019,118.035,96.8425,14.77
984,39.33,106.32,1335.48,194.27,221.36,27.1,20.9,55.2,199.6,165.5,220.9,223.5,0.19,0.17,0.2,0.15,0.13,0.21,95.5,99.7,74.5,94.2,99.2,71.7,212.1,196.3,225.9,219.5,10000,280.88316,265.32328,584.554,174.295,0.750282,114.523,99.2649,14.77
985,39.31,107.5,1374.05,200.41,223.39,21.9,20.1,35.6,203.1,176.9,224.3,216.1,0.19,0.17,0.28,0.14,0.13,0.21,103.4,106,84.1,102.2,105.9,75.8,214.5,198.1,227.2,222.9,10000,280.33028,264.95031,545.692,227.719,1,112.909,104.258,14.76
986,39.29,108.68,1383.73,200.56,224.53,23,20.6,39.7,203.9,172.1,225.7,215.1,0.19,0.17,0.25,0.14,0.13,0.22,101.5,103.7,85.1,97.4,101,71.9,217.5,199.6,229.4,224.5,10000,279.98975,264.71057,525.796,311.242,1.05821,112.205,108.473,14.76
987,39.25,109.86,1294.11,198.63,224.52,25.5,20.2,56,203.5,163.5,224.4,225.5,0.19,0.17,0.2,0.15,0.14,0.26,103.9,106.8,85,99.4,104,73.3,216.5,199.1,228.5,222.8,10000,280.03377,264.6949,536.836,397.432,1.88612,112.049,106.161,14.76
988,39.2,111.04,1194.19,195.44,223.36,27.7,20.2,62.3,202.5,156,223.5,222.6,0.21,0.17,0.19,0.16,0.14,0.26,101.3,106.5,75,99.6,105.6,72.6,216.8,198.2,229.2,221.7,10000,279.87818,264.21765,544.446,450.626,3.03436,113.423,102.346,14.76
989,39.14,112.21,1488.72,198.1,224.59,28.6,22.5,62.5,204.2,156.4,224.7,224,0.21,0.17,0.19,0.15,0.13,0.26,100.3,105.7,67.4,98.3,103.3,70.4,217.2,201.2,230.6,223.2,10000,278.03916,263.27786,464.9,469.081,3.53526,107.803,104.972,14.76
990,39.07,113.38,1408.06,194.88,229.46,35.3,25.2,79.5,201.4,160.3,227.4,239.6,0.21,0.17,0.2,0.17,0.14,0.24,100.3,105.9,73.1,101.1,106.5,77.8,211.1,199.3,230.4,226.7,10000,278.3253,263.82024,463.51,469.965,3.25198,106.404,103.743,14.74
991,38.99,114.55,597.385,191.09,227.95,37,26.5,76.9,199,155.9,225.5,238.2,0.22,0.18,0.18,0.17,0.15,0.22,100,106.5,72.8,101.5,107.7,78,207.5,197.2,227.1,225.1,10000,282.76124,267.69259,640.403,460.472,2.60854,110.104,112.735,14.73
992,38.9,115.72,33.8857,189.01,228.66,39.1,28,84.3,197.2,149.9,225.7,242,0.24,0.2,0.21,0.19,0.17,0.25,104.3,111.2,74.1,105.8,112.8,77.5,209.7,193.2,230.4,224,10000,285.8107,270.96127,778.793,492.902,2.77999,109.638,134.104,14.73
993,38.8,116.89,6.15789,202.08,228.43,25.6,22,87.7,204.2,163,226.3,263.1,0.23,0.21,0.26,0.17,0.16,0.14,116.3,117.9,89.3,115,117.2,79,210.7,199.4,229.5,223.8,10000,285.8143,271.29299,785.935,523.656,3.60233,107.275,130.784,14.71
1012,35.54,77.84,5381.59,198.47,218.66,20.4,17,45.5,201.5,168.7,219.3,213.4,0.14,0.12,0.18,0.1,0.1,0.14,91.7,93.4,76.5,94.2,95.8,82.3,210.7,199.6,220.7,218.9,7071,264.98525,252.0445,74.5885,63.8125,1.06167,98.0421,77.6564,14.4
1013,35.78,78.93,5181.31,198.83,218.5,20.3,17.7,44.1,201.8,159.7,220,203.7,0.14,0.12,0.18,0.11,0.1,0.14,91.8,92.9,79,95.6,96.6,86.6,210.1,199.7,220.3,219.9,10000,266.05731,253.0885,92.6885,53.8228,0.378039,98.1819,92.013,14.42
1014,36,80.02,4487.31,199.64,218.72,18.2,15.9,41,201.9,170.1,219.2,213.3,0.14,0.12,0.22,0.1,0.1,0.16,93.7,94.8,81.2,98.1,99.2,87.1,214,198.6,222.4,218,10000,269.09521,255.9022,196.708,45.4325,0.0616186,98.948,94.6193,14.44
1015,36.22,81.12,3217.86,199.15,218.94,17.9,16,36.1,200.8,180.1,219,218.3,0.13,0.12,0.2,0.1,0.09,0.17,98.4,99.6,84.6,102.5,103.6,91.9,214.1,197.1,223.5,217,10000,276.17238,262.4213,435.345,40.2598,0.00187058,101.011,79.5678,14.46
1016,36.43,82.22,3293.28,194.02,217.72,24.6,21.8,43.3,196.3,176.7,218.4,212.5,0.14,0.13,0.17,0.09,0.07,0.16,92.9,93.7,87.8,95.3,96.2,89.5,205.1,194.2,218.6,218.4,10000,274.81373,261.0182,398.678,46.1959,0.00214266,101.585,91.5915,14.48
1017,36.62,83.33,3343,194.04,218.06,23.3,19.5,45.1,196.9,175.2,218.6,214.7,0.15,0.14,0.18,0.1,0.08,0.2,91.9,92.4,88.8,94.3,96.2,82.9,210.9,194.6,224.8,217,10000,274.016258,260.1451,363.216,52.8977,0.000965251,102.16,98.8101,14.5
1018,36.81,84.44,3833.97,194.04,218.06,23.3,19.5,45.1,196.9,175.2,218.6,214.7,0.15,0.14,0.18,0.1,0.08,0.2,91.9,92.4,88.8,94.3,96.2,82.9,210.9,194.6,224.8,217,10000,270.9811,257.4904,256.409,65.0373,0.0219365,99.9948,111.733,14.52
1019,36.99,85.56,4426.67,192.74,217.43,23.5,19.6,45,196.1,168.8,218.2,212.5,0.15,0.14,0.18,0.1,0.08,0.21,92.1,93.2,84.6,95.4,97.4,84.3,206.6,194.7,223,217.2,10000,267.84958,254.9666,153.873,84.6112,0.0144729,96.4611,115.026,14.54
1020,37.15,86.69,4481.41,192.74,217.43,23.5,19.6,45,196.1,168.8,218.2,212.5,0.15,0.14,0.18,0.1,0.08,0.21,92.1,93.2,84.6,95.4,97.4,84.3,206.6,194.7,223,217.2,10000,267.29248,254.7665,120.345,94.9277,0.000684932,94.2377,116.679,14.55
1021,37.31,87.82,4547.22,197.81,219.86,21.6,18.8,39.9,200.5,175.1,220.3,216.4,0.15,0.14,0.2,0.11,0.1,0.19,90.5,91.3,84,92.6,93.8,84.6,212.6,198.9,227.7,218.9,10000,266.95741,254.8192,101.71,104.639,0.0196748,91.9079,116.667,14.57
1022,37.46,88.95,4293.92,196.87,218.95,21.7,20.1,34.1,198.4,181.8,219,218.9,0.14,0.13,0.18,0.11,0.1,0.17,89.8,90.1,87.4,93.4,93.3,93.7,209.9,197,228,217.2,10000,268.19108,256.2453,126.779,100.43,0.00204569,90.5392,117.526,14.58
1023,37.59,90.09,4007.38,197.62,218.26,20.1,18.5,32.3,199.2,181.8,218.4,216.7,0.14,0.13,0.17,0.11,0.1,0.17,89.7,89.8,89.1,93,92.8,95.3,207.1,198.1,224.8,217.2,10000,269.64822,257.8488,165.928,90.4264,0.00231418,89.4419,116.445,14.59
1024,37.72,91.23,3510.89,197.62,218.26,20.1,18.5,32.3,199.2,181.8,218.4,216.7,0.14,0.13,0.17,0.11,0.1,0.17,89.7,89.8,89.1,93,92.8,95.3,207.1,198.1,224.8,217.2,10000,272.02162,260.0423,229.17,69.7793,0.00169872,90.5627,114.749,14.61
1025,37.84,92.38,2831.87,201.02,216.22,14.1,12.6,25.9,202.4,189.4,216.7,213.2,0.11,0.11,0.1,0.08,0.08,0.06,100.5,101,96.8,101,103.2,85.4,207.3,201.4,219.9,215.9,10000,276.15478,263.2418,348.149,33.6148,0,96.9064,116.795,14.62
1026,37.95,93.53,2741.35,201.02,216.22,14.1,12.6,25.9,202.4,189.4,216.7,213.2,0.11,0.11,0.1,0.08,0.08,0.06,100.5,101,96.8,101,103.2,85.4,207.3,201.4,219.9,215.9,10000,276.70437,263.44909,370.933,24.1488,0,99.7302,114.565,14.63
1027,38.04,94.68,3249.36,201.02,216.22,14.1,12.6,25.9,202.4,189.4,216.7,213.2,0.11,0.11,0.1,0.08,0.08,0.06,100.5,101,96.8,101,103.2,85.4,207.3,201.4,219.9,215.9,10000,274.29096,261.4611,292.108,59.7041,0.55333,97.1399,98.8027,14.64
1028,38.13,95.83,4320.1,189.51,224.94,35.9,17.3,64.3,204.6,162.3,222.5,229,0.18,0.12,0.14,0.12,0.09,0.17,87.9,97.3,72,89.5,99,75.2,213.1,202,224.7,221.8,10000,268.00813,256.2062,116.805,167.374,1.21838,90.6192,99.3373,14.65
1029,38.21,96.99,4338.22,192.99,225.45,33.4,18.5,64.3,204.4,162.3,223.9,229,0.17,0.11,0.14,0.12,0.09,0.17,87.1,93.2,72,89.6,96.6,75.2,214.5,202.5,226,223.4,10000,267.31047,255.4187,101.578,233.727,1.41518,90.5226,99.9868,14.66
1030,38.27,98.15,4251.08,201.53,223.09,21.1,18.3,45.9,204.2,168.2,223.8,216.6,0.13,0.11,0.17,0.1,0.09,0.19,89.3,91.1,69.7,90.1,92.4,70.6,211.3,203.1,225.9,223.4,10000,267.10806,255.1533,96.242,295.192,1.00256,90.3103,102.707,14.66
1031,38.33,99.31,3921.8,195,224.07,29.2,18.8,63,202.7,161.8,223.1,227.4,0.16,0.12,0.15,0.12,0.1,0.18,87.9,92.7,68.9,88.8,94,71.8,206.9,202.1,222.6,223.2,10000,268.37507,256.5654,97.6601,336.78,0.952278,88.5115,103.64,14.67
1032,38.37,100.48,2873.06,194.91,224.38,29.7,19,63.3,203.1,161.1,223.6,227.1,0.16,0.12,0.15,0.13,0.11,0.19,88.6,93.8,68.7,89.7,95.5,71.5,208.5,202.2,223.8,223.6,10000,273.641641,261.3067,237.252,311.24,1.00519,90.938,99.029,14.67
1033,38.41,101.64,2275.49,189.85,222.48,32.3,19.8,64.2,199.3,161.5,220.1,229,0.19,0.15,0.16,0.14,0.12,0.19,90.4,97.8,69.4,90.3,97.4,72.1,213.4,196.2,225.4,218.8,10000,276.87402,263.72099,349.421,272.452,1.04068,96.6816,93.3207,14.68
1034,38.43,102.81,1444.83,190.42,222.06,30.8,19.3,62.1,199.3,163.9,219.5,229.3,0.2,0.17,0.17,0.15,0.14,0.18,93.3,100.5,72.5,93,99.6,75.3,214.4,195.5,226.6,217.5,10000,281.13996,266.15699,571.764,137.013,0.635091,109.776,91.9392,14.68
1035,38.45,103.97,1380.97,195.03,220.84,25.1,19.5,52.8,199.3,171.4,219.8,226.4,0.19,0.18,0.2,0.14,0.14,0.18,96.9,100.3,79.3,95.2,99.3,75.3,214.4,195.4,226.6,217.8,10000,281.59633,266.39116,603.948,140.083,0.533347,111.46,96.9588,14.68
1036,38.45,105.14,1398.94,195.51,220.52,24.4,19.3,53,199.5,169.5,219.7,225.4,0.19,0.17,0.21,0.14,0.14,0.18,96.8,100.3,75.7,94.9,99.2,71,214.4,195.5,226.6,217.7,10000,281.69176,266.52085,611.104,174.352,1.04683,110.875,95.4145,14.68
1037,38.45,106.31,1276.8,194.61,221.33,26.8,20.8,54.8,199.8,165.8,220.9,223.2,0.19,0.17,0.19,0.15,0.13,0.21,96,100,74.9,94.7,99.7,72,212.5,196.4,226.2,219.4,10000,281.20683,266.32293,582.214,214.89,1.14871,108.543,94.4994,14.68
1038,38.43,107.47,1385.38,199.19,222.2,22.1,19.4,40.1,202.6,173.7,223,216.5,0.18,0.16,0.24,0.13,0.12,0.2,105.2,108.7,82.5,103.9,108.1,76.4,212.5,198.9,224.6,222.3,10000,280.79071,265.97246,559.098,265.924,1.02828,108.465,98.3698,14.68
1039,38.4,108.64,1306.29,199.38,222.91,24.7,19.8,56.5,203,168.3,224.2,213.4,0.2,0.16,0.3,0.14,0.12,0.25,102.1,104.8,83.5,99.5,103.5,74.1,215.2,199.4,226.7,223.4,10000,281.11424,266.1715,556.501,344.097,1.78303,109.526,103.194,14.68
1040,38.36,109.8,1176.91,202.78,223.63,23.2,19,64.4,204.8,172.5,225.2,206,0.19,0.17,0.37,0.15,0.13,0.26,109.7,111.4,91.8,106,108.9,79.3,217.8,200.2,231,222.9,10000,281.20431,265.99476,567.698,421.743,2.29301,110.52,100.106,14.67
1041,38.32,110.97,1208.14,196.09,227.14,33.7,25.4,65.9,205.1,152,227.8,223.8,0.23,0.18,0.17,0.18,0.14,0.3,99.8,107.4,66.2,98.4,106,69,214.7,202.5,228.6,227.6,10000,280.43038,265.26373,550.724,483.626,3.30556,109.853,98.1936,14.67
1042,38.26,112.13,1359.46,196.32,226.45,32.1,23.8,69.1,203.4,156.7,225.5,231.2,0.22,0.18,0.2,0.17,0.15,0.25,99.9,105.1,73.9,100,104.9,77.9,212.4,201.4,227.9,224.9,10000,279.46082,265.04077,489.167,463.686,3.75784,105.537,103.241,14.66
1043,38.19,113.29,1022.89,194.38,229.49,36.4,25.5,80.6,201.5,158.9,227.5,238.9,0.21,0.17,0.21,0.17,0.15,0.25,100,105.3,76.6,101.7,106.6,81.9,213.6,198.7,232.4,226.2,10000,281.30899,267.1917,567.883,438.343,2.16018,103.724,110.712,14.65
1044,38.11,114.44,218.865,190.87,233.12,42.7,29.3,86.4,200.8,154.3,230.4,243.4,0.25,0.2,0.2,0.19,0.17,0.27,99.3,105.9,76.2,101.3,107.2,82,208.6,198.7,231.4,230,10000,285.5667,271.24875,757.946,484.363,3.13068,105.3,113.488,14.65
1045,38.02,115.6,24.9459,196.74,230.24,33.1,27.4,72,200.1,172.4,227.1,251.1,0.22,0.2,0.27,0.14,0.13,0.11,111.9,117.8,74.3,113.9,118.7,81.1,205.1,196.7,227,227.3,10000,286.1642,271.44697,801.399,429.858,3.86379,109.259,121.948,14.64
1046,37.92,116.75,13.2778,197.32,227.94,31.5,22.4,99.2,203,146.7,225,251,0.28,0.24,0.24,0.2,0.19,0.21,114.8,120.1,73.1,115.7,120.9,75.8,210.8,198.1,228.9,222.3,10000,286.3915,272.09919,796.625,516.602,4.12012,105.554,120.946,14.63
1047,37.81,117.9,5.94737,196.85,226.38,30.5,21.3,99.2,202.5,148.7,223.4,250.4,0.28,0.24,0.26,0.2,0.19,0.22,116.4,122.3,72.7,116.2,121.7,74.6,209.9,198.2,228.4,220,8783,285.8106,271.63261,770.894,575.593,4.75846,103.873,115.742,14.62
1050,37.42,121.32,101.393,188.92,228.52,38.6,26.2,95.7,197.6,144.6,225.6,242.5,0.31,0.27,0.24,0.23,0.22,0.26,107.9,114.7,75.2,110.9,117.2,82.5,208.9,195,227.2,225.2,6824,284.7608,272.357777,714.035,679.559,9.26975,93.4535,93.9518,14.58
1066,34.92,79.22,5309.97,201.91,219.13,16.9,14.7,39.2,204.3,171,220.1,208.8,0.12,0.11,0.15,0.1,0.1,0.14,92.3,93.1,82,96.3,97.5,84.8,211.9,202.5,220.5,220,9982,265.92247,253.5818,90.1793,57.6279,1.05093,95.0947,95.0195,14.34
1067,35.15,80.3,5309.78,201.53,219.27,16.9,14.7,38.8,203.7,174,219.9,213,0.13,0.11,0.18,0.1,0.1,0.14,92.6,93.7,80.4,95.9,97.3,82,213.7,201.3,221.8,219.2,10000,265.80376,253.4158,88.1523,52.6563,0.366426,95.5882,103.973,14.36
1068,35.36,81.38,5451.12,201.99,219.36,16.1,14.2,37,203.7,179.5,219.6,216.4,0.12,0.11,0.15,0.1,0.1,0.15,93.6,94.6,82,96.6,97.9,83.3,214.1,201.3,222.1,218.8,10000,264.55947,252.3022,69.1392,62.0691,0.260011,94.6984,108.638,14.38
1069,35.56,82.48,5178.08,202.42,220.12,17.5,15.5,39.3,204.2,179,220.7,213.2,0.12,0.11,0.14,0.1,0.09,0.14,91.1,91.6,85,93.4,94.4,83,213.9,202.1,221.7,220.5,10000,265.53647,253.2527,85.1702,66.5337,0.140131,94.2078,108.635,14.4
1070,35.76,83.57,5051.39,203.07,223.01,19.2,16,54.5,204.5,182.2,222.6,228.6,0.13,0.12,0.2,0.1,0.1,0.17,91.9,92.5,84.8,94.4,95.7,79.9,217.5,202.6,227.2,221.6,10000,266.10497,253.8461,89.0011,75.0232,6.97E-05,93.5154,109.28,14.42
1071,35.94,84.68,4982.92,199.41,221.13,20.8,17,50.3,201.7,176.8,221.2,220.2,0.14,0.12,0.2,0.1,0.09,0.19,91.7,92.5,84.4,94.9,97,78.4,214.1,200,226.2,220.3,10000,266.08131,253.9253,86.4307,86.9418,0,92.589,112.232,14.44
1072,36.12,85.78,5036.14,198.98,220.74,20.7,16.8,50.5,201.4,172.7,220.9,219.1,0.14,0.12,0.2,0.11,0.1,0.2,92,93.2,81.2,95.8,97.9,79.1,212.4,200.1,225.4,220.1,10000,265.51903,253.563,73.4873,101.071,0.00992091,91.215,113.939,14.45
1073,36.28,86.9,5084.4,200.08,221.03,20.1,17,47.9,202.2,172.7,221.2,219.5,0.14,0.12,0.22,0.11,0.1,0.2,89.6,90.4,79.9,92,93.4,78.9,214.4,200.9,226.8,220.2,10000,265.22178,253.5059,61.8938,114.499,0.0314296,89.6879,115.71,14.47
1074,36.44,88.01,4964.65,200.08,221.03,20.1,17,47.9,202.2,172.7,221.2,219.5,0.14,0.12,0.22,0.11,0.1,0.2,89.6,90.4,79.9,92,93.4,78.9,214.4,200.9,226.8,220.2,10000,265.49422,253.9846,66.2564,123.416,0.00532062,88.3375,116.237,14.48
1075,36.58,89.13,4748,198.5,219.24,19.5,18.2,32,199.9,180.4,219.7,214.1,0.14,0.13,0.19,0.11,0.1,0.17,89.4,89.6,86.8,92.7,92.8,92,212.3,198.5,226.3,218.7,10000,266.53963,255.1684,85.5918,125.686,0,87.3093,116.539,14.5
1076,36.72,90.26,4550.61,201.17,221.57,20.5,18.6,40.7,202.8,180.9,221.5,222.4,0.13,0.12,0.15,0.1,0.1,0.11,90.8,91.2,85.5,92.2,93.1,82.9,209.2,201.7,225.6,220.6,10000,267.45195,256.2297,101.082,124.197,0.00137807,86.2731,116.225,14.51
1077,36.85,91.39,4391.26,199.45,217.93,17.9,16.5,28.6,200.8,187,218.2,215.7,0.13,0.12,0.15,0.09,0.09,0.12,93.7,94,91.1,96.4,97.6,88.2,208,199.6,222.9,217.2,10000,268.31695,257.1461,108.017,117.414,0.0196604,86.0241,114.967,14.52
1078,36.96,92.52,3276.51,201.02,216.22,14.1,12.6,25.9,202.4,189.4,216.7,213.2,0.11,0.11,0.1,0.08,0.08,0.06,100.5,101,96.8,101,103.2,85.4,207.3,201.4,219.9,215.9,10000,274.104529,261.9042,274.769,65.515,0.00699973,92.2719,113.053,14.53
1079,37.07,93.66,2755.91,200.77,216.89,14.9,13.2,27.6,202.2,189.8,217.2,215,0.11,0.1,0.1,0.07,0.08,0.06,102.5,103.4,95.3,103,106.1,83.2,209.8,200.8,220.2,216.6,10000,277.15057,264.14485,377.085,36.0822,0,97.5919,101.239,14.54
1080,37.16,94.8,2804.51,202.64,218.06,13.6,11.4,30.7,204.5,187.6,217.9,219.1,0.12,0.12,0.14,0.1,0.1,0.1,98,99.2,89.2,99.7,102,82.8,213.5,202.2,223.6,216.2,10000,277.4,264.34932,392.801,45.0596,0.244849,97.7139,93.1017,14.55
1081,37.25,95.94,3198.94,204.29,219.68,13.7,11.5,31.7,206.1,188.2,219.5,221.1,0.13,0.12,0.15,0.09,0.09,0.1,97.7,98.5,90.2,99.5,101.4,84.4,215,203.7,224,218.1,10000,275.23416,262.5359,318.413,114.346,1.39204,95.0042,91.2711,14.56
1082,37.32,97.09,3431.67,204.7,220.55,14.6,12.2,33.5,206.6,188.1,220.1,223.8,0.13,0.12,0.17,0.1,0.1,0.1,98,99.2,88.1,99.6,101.7,83.6,215.8,204,225.4,218.5,10000,274.35188,261.7469,284.523,184.341,2.05382,93.7424,90.2199,14.57
1083,37.39,98.23,3843.6,201.75,218.69,16.3,14.4,33.7,203.5,181.3,218.9,216.9,0.12,0.11,0.18,0.1,0.1,0.14,93.7,95,79.6,97.2,99.3,78.7,212.6,201.7,222.4,218.1,10000,271.33301,259.4191,178.558,243.427,1.69808,89.6132,93.7506,14.57
1084,37.44,99.38,3732.14,202.19,221.67,17.9,16,39.8,203.8,180,221.8,220.2,0.13,0.12,0.15,0.1,0.1,0.13,94.7,96,77.9,95.8,97.7,74.3,213,202,224.6,221.1,10000,270.63601,259.0836,154.072,306.769,1.00055,86.3301,100.342,14.58
1085,37.49,100.53,3617.45,195.06,222.7,27.8,18.4,65.8,201.9,159.1,221.7,227.3,0.16,0.13,0.12,0.13,0.12,0.19,89.6,94.1,67.4,91.2,95.9,72.2,205.4,201.4,222.2,221.6,10000,271.03176,259.9832,152.225,411.16,1.07961,81.7726,100.156,14.58
1086,37.52,101.68,3386.09,194.28,222.91,29.4,20.1,64.2,201.5,158.7,222.3,225.2,0.17,0.13,0.14,0.14,0.12,0.2,89.1,94,67,90.3,95.2,71.8,206,200.9,223.1,222.2,10000,272.09373,261.075,159.371,475.235,1.69476,81.8189,94.1412,14.59
1087,37.55,102.83,2292.91,194.85,222.86,28.7,20.5,63.6,201.1,161.7,221.7,228,0.18,0.15,0.15,0.13,0.12,0.19,90.8,95,69.8,91.6,95.7,74,210.4,199.5,225.5,221,10000,276.91923,264.53886,380.89,332.596,1.87686,91.418,90.867,14.59
1088,37.56,103.99,1687.71,193.36,222.95,29.6,19.1,63.5,200.6,164.3,220.7,230.7,0.18,0.15,0.17,0.14,0.12,0.18,92.4,98.1,70.7,92.8,99.1,72.6,212.6,197.6,226.4,219,10000,280.61441,266.58171,534.807,214.337,1.11761,102.578,95.5453,14.59
1089,37.57,105.14,1474.33,188.9,223.69,34.8,22.1,69.3,198,160.8,220.5,232.7,0.2,0.17,0.16,0.16,0.14,0.18,92.5,99.6,70.7,92.6,99.2,74.6,211.1,195.2,226.7,219.1,10000,281.53128,267.21655,582.279,212.305,1.00284,103.932,95.9461,14.59
